/TTime               ,Tmax_coil1          ,Tmax_coil2          ,Tmax_coil3          ,Tmax_coil4          ,coil1_I             ,coil3_I             ,R1_I                ,R2_I                ,coil1_V             ,coil2_V             ,coil3_V             ,coil4_V             ,R_coil1             ,R_coil2             ,R_coil3             ,R_coil4             ,QV_coil1            ,QV_coil2            ,QV_coil3            ,QV_coil4            
9.24                ,50.1024211679       ,65.3575400605       ,65.6622860687       ,50.3528857125       ,3.85069879818E-10   ,7.92178580928E-10   ,3.85069879818E-10   ,7.92178580928E-10   ,-6.78277978091E-05  ,-0.00018248867406   ,-0.0002087129385    ,-5.66973442751E-05  ,3.74309325271       ,51.6712300491       ,50.8938157599       ,4.17040399226       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.25                ,50.1046014022       ,65.3549386224       ,65.6588906617       ,50.354189216        ,3.83973160098E-10   ,7.89866509696E-10   ,3.83973160098E-10   ,7.89866509696E-10   ,-6.71159167813E-05  ,-0.000180486004258  ,-0.000206442746459  ,-5.60706915792E-05  ,3.74261450359       ,51.6682214137       ,50.8910634015       ,4.17007023599       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.26                ,50.1067617918       ,65.3523354396       ,65.655494433        ,50.3554749445       ,3.8287115201E-10    ,7.87544536987E-10   ,3.8287115201E-10    ,7.87544536987E-10   ,-6.74944468255E-05  ,-0.000181417820288  ,-0.000207529154391  ,-5.63555741502E-05  ,3.74213610494       ,51.6652140537       ,50.888312552        ,4.16973691754       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.27                ,50.1089023958       ,65.3497305204       ,65.6520973809       ,50.3567429477       ,3.81781814894E-10   ,7.85249875611E-10   ,3.81781814894E-10   ,7.85249875611E-10   ,-6.67736923722E-05  ,-0.000179395120991  ,-0.000205235641895  ,-5.57225285186E-05  ,3.74165800396       ,51.6622083588       ,50.8855630124       ,4.16940401943       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.28                ,50.111023272        ,65.3471238727       ,65.6486995176       ,50.3579932725       ,3.80686900119E-10   ,7.82944566667E-10   ,3.80686900119E-10   ,7.82944566667E-10   ,-6.71624009304E-05  ,-0.000180355287842  ,-0.000206354737318  ,-5.60158975749E-05  ,3.74118023365       ,51.6592040958       ,50.8828152082       ,4.16907151735       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.29                ,50.1131244742       ,65.3445155045       ,65.6453008547       ,50.3592259653       ,3.79604741051E-10   ,7.80666682955E-10   ,3.79604741051E-10   ,7.80666682955E-10   ,-6.64326339546E-05  ,-0.000178312136844  ,-0.000204037408534  ,-5.53763422844E-05  ,3.74070286382       ,51.6562013676       ,50.8800691348       ,4.16873943819       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.3                 ,50.1152060539       ,65.341905424        ,65.6419014022       ,50.3604410771       ,3.78516971956E-10   ,7.78377605454E-10   ,3.78516971956E-10   ,7.78377605454E-10   ,-6.68316905946E-05  ,-0.00017930099087   ,-0.000205189604036  ,-5.56783090085E-05  ,3.7402258414        ,51.6532003692       ,50.8773246405       ,4.16840771816       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.31                ,50.1172680633       ,65.3392936392       ,65.6385011696       ,50.3616386586       ,3.77442171472E-10   ,7.7611661687E-10    ,3.77442171472E-10   ,7.7611661687E-10    ,-6.60927697181E-05  ,-0.000177236948694  ,-0.000202847940834  ,-5.50321281648E-05  ,3.7397491555        ,51.6502010137       ,50.8745817694       ,4.16807641822       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.32                ,50.1193105548       ,65.3366801584       ,65.6351001656       ,50.3628187598       ,3.76361508509E-10   ,7.73844355761E-10   ,3.76361508509E-10   ,7.73844355761E-10   ,-6.65023433659E-05  ,-0.000178254855915  ,-0.000204033667204  ,-5.53428104589E-05  ,3.73927285187       ,51.6472029391       ,50.8718405081       ,4.16774548214       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.33                ,50.1213335812       ,65.3340649894       ,65.6316984134       ,50.3639814286       ,3.75293897709E-10   ,7.71599863257E-10   ,3.75293897709E-10   ,7.71599863257E-10   ,-6.57541200881E-05  ,-0.000176169491292  ,-0.000201667155531  ,-5.46898907844E-05  ,3.73879698138       ,51.6442064294       ,50.8691010025       ,4.16741492045       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.34                ,50.1233371955       ,65.3314481407       ,65.628295937        ,50.3651267128       ,3.74220543731E-10   ,7.6934368667E-10    ,3.74220543731E-10   ,7.6934368667E-10    ,-6.61743837752E-05  ,-0.000177216828196  ,-0.000202886830941  ,-5.50094120636E-05  ,3.73832148911       ,51.6412111733       ,50.8663628772       ,4.16708474705       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.35                ,50.125321451        ,65.3288296202       ,65.6248927423       ,50.3662546611       ,3.73159951376E-10   ,7.67115615436E-10   ,3.73159951376E-10   ,7.67115615436E-10   ,-6.54167088106E-05  ,-0.000175109683364  ,-0.000200494953536  ,-5.43496369752E-05  ,3.73784639134       ,51.6382173908       ,50.8636261372       ,4.16675494022       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.36                ,50.1272863441       ,65.3262094363       ,65.6214888353       ,50.3673653222       ,3.72093415318E-10   ,7.64875380642E-10   ,3.72093415318E-10   ,7.64875380642E-10   ,-6.58478365019E-05  ,-0.00017618680768   ,-0.000201749033538  ,-5.46781177801E-05  ,3.73737151927       ,51.6352248577       ,50.8608906427       ,4.16642552238       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.37                ,50.1292319488       ,65.3235875972       ,65.6180842217       ,50.3684587438       ,3.71040045855E-10   ,7.62663674467E-10   ,3.71040045855E-10   ,7.62663674467E-10   ,-6.50805561811E-05  ,-0.000174057442321  ,-0.000199331239854  ,-5.40113670827E-05  ,3.73689684908       ,51.6322339313       ,50.8581564515       ,4.1660964574        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.38                ,50.1311583275       ,65.3209641111       ,65.6146789066       ,50.3695349745       ,3.69980676121E-10   ,7.60439497143E-10   ,3.69980676121E-10   ,7.60439497143E-10   ,-6.55227236665E-05  ,-0.000175164748891  ,-0.000200620186368  ,-5.43489266817E-05  ,3.73642255042       ,51.6292446374       ,50.8554235563       ,4.16576774591       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.39                ,50.1330655382       ,65.3183389864       ,65.6112728958       ,50.370594063        ,3.68934400731E-10   ,7.58244228718E-10   ,3.68934400731E-10   ,7.58244228718E-10   ,-6.47456808287E-05  ,-0.000173012694432  ,-0.000198175939893  ,-5.36750775409E-05  ,3.7359485909        ,51.6262566214       ,50.8526919094       ,4.16543939563       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.4                 ,50.1349536362       ,65.3157122309       ,65.607866195        ,50.3716360569       ,3.6788188818E-10    ,7.56035892694E-10   ,3.6788188818E-10    ,7.56035892694E-10   ,-6.51990642683E-05  ,-0.000174150565114  ,-0.000199500195837  ,-5.40218422343E-05  ,3.73547495735       ,51.6232701468       ,50.8499616315       ,4.16511142204       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.41                ,50.1368226743       ,65.3130838528       ,65.6044588105       ,50.3726610024       ,3.6684271746E-10    ,7.53856669546E-10   ,3.6684271746E-10    ,7.53856669546E-10   ,-6.44120991365E-05  ,-0.000171975368663  ,-0.000197028948894  ,-5.33407696033E-05  ,3.73500171889       ,51.6202849399       ,50.8472327265       ,4.16478388985       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.42                ,50.1386727043       ,65.3104538597       ,65.6010507485       ,50.3736689331       ,3.65796951862E-10   ,7.51664313877E-10   ,3.65796951862E-10   ,7.51664313877E-10   ,-6.48768806426E-05  ,-0.000173144205696  ,-0.000198388993466  ,-5.3696862148E-05   ,3.734528857         ,51.6173015936       ,50.8445051053       ,4.16445673322       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.43                ,50.1405037762       ,65.3078222595       ,65.5976420336       ,50.3746598967       ,3.64764937249E-10   ,7.49500963108E-10   ,3.64764937249E-10   ,7.49500963108E-10   ,-6.40798261173E-05  ,-0.000170945384568  ,-0.000195890192687  ,-5.30084367641E-05  ,3.73405629566       ,51.6143197588       ,50.8417784796       ,4.16412998212       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.44                ,50.1423159443       ,65.3051890602       ,65.5942326724       ,50.375633944        ,3.63726008166E-10   ,7.47323991921E-10   ,3.63726008166E-10   ,7.47323991921E-10   ,-6.45561900459E-05  ,-0.000172145597512  ,-0.00019728650267   ,-5.33739909276E-05  ,3.73358412552       ,51.6113393872       ,50.8390532365       ,4.16380360456       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.45                ,50.1441092253       ,65.30255427         ,65.5908226696       ,50.3765911246       ,3.62700727399E-10   ,7.45176548984E-10   ,3.62700727399E-10   ,7.45176548984E-10   ,-6.37488759429E-05  ,-0.000169922659306  ,-0.000194759565053  ,-5.26780804446E-05  ,3.73311231342       ,51.6083602837       ,50.8363294509       ,4.16347762566       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.46                ,50.1458837123       ,65.2999178974       ,65.5874120306       ,50.3775314889       ,3.61668658491E-10   ,7.4301517444E-10    ,3.61668658491E-10   ,7.4301517444E-10    ,-6.42370092339E-05  ,-0.000171154673874  ,-0.000196192643219  ,-5.30532225129E-05  ,3.73264084151       ,51.6053828982       ,50.8336072803       ,4.16315203418       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.47                ,50.1476394712       ,65.2972799507       ,65.5840007608       ,50.3784550853       ,3.6065050035E-10    ,7.40883407816E-10   ,3.6065050035E-10    ,7.40883407816E-10   ,-6.34192622347E-05  ,-0.000168907135473  ,-0.000193636987993  ,-5.23496937366E-05  ,3.73216966778       ,51.6024071243       ,50.8308865397       ,4.16282681934       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.48                ,50.1493764971       ,65.2946403188       ,65.5805888645       ,50.3793622119       ,3.59625195026E-10   ,7.38737305084E-10   ,3.59625195026E-10   ,7.38737305084E-10   ,-6.39193538593E-05  ,-0.00017017136464   ,-0.000195107343829  ,-5.27345575889E-05  ,3.73169876712       ,51.5994330429       ,50.8281670883       ,4.16250194899       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.49                ,50.1510949136       ,65.2919991736       ,65.577176357        ,50.3802526064       ,3.58613996983E-10   ,7.36621071985E-10   ,3.58613996983E-10   ,7.36621071985E-10   ,-6.30909946578E-05  ,-0.000167898737022  ,-0.000192522379015  ,-5.20232730055E-05  ,3.7312281732        ,51.596460393        ,50.825449146        ,4.16217742999       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.5                 ,50.1527947568       ,65.289356506        ,65.5737632372       ,50.3811263341       ,3.57595257641E-10   ,7.34490174273E-10   ,3.57595257641E-10   ,7.34490174273E-10   ,-6.36032386029E-05  ,-0.000169195621996  ,-0.000194030526136  ,-5.24179955247E-05  ,3.73075785549       ,51.5934890011       ,50.8227327383       ,4.16185330905       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.51                ,50.1544760704       ,65.2867123156       ,65.5703495097       ,50.3819834556       ,3.565907469E-10     ,7.32389627567E-10   ,3.565907469E-10     ,7.32389627567E-10   ,-6.27640826588E-05  ,-0.000166897379403  ,-0.000191415651158  ,-5.1698813714E-05   ,3.73028782043       ,51.5905188274       ,50.8200178175       ,4.16152952644       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.52                ,50.1561389033       ,65.2840666066       ,65.5669351801       ,50.3828240291       ,3.55578870227E-10   ,7.30273890969E-10   ,3.55578870227E-10   ,7.30273890969E-10   ,-6.32886788874E-05  ,-0.00016822738376   ,-0.000192962127264  ,-5.21035321483E-05  ,3.72981810893       ,51.5875502613       ,50.8173045672       ,4.16120610346       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.53                ,50.1577833112       ,65.281419385        ,65.5635202539       ,50.3836481042       ,3.54581218549E-10   ,7.28188729192E-10   ,3.54581218549E-10   ,7.28188729192E-10   ,-6.24385385291E-05  ,-0.0001659029984    ,-0.000190316721613  ,-5.13763048056E-05  ,3.72934868744       ,51.5845834467       ,50.8145925984       ,4.16088306562       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.54                ,50.1594093364       ,65.2787706582       ,65.5601047372       ,50.3844557286       ,3.535759595E-10     ,7.26087837337E-10   ,3.535759595E-10     ,7.26087837337E-10   ,-6.29756863148E-05  ,-0.000167266577327  ,-0.000191902065258  ,-5.17911629586E-05  ,3.7288795146        ,51.5816179952       ,50.8118823253       ,4.16056043566       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.55                ,50.1610170139       ,65.2761204338       ,65.5566886369       ,50.3852469514       ,3.52585054965E-10   ,7.24017704175E-10   ,3.52585054965E-10   ,7.24017704175E-10   ,-6.21143675604E-05  ,-0.000164915526078  ,-0.000189225490375  ,-5.10557437544E-05  ,3.728410587         ,51.5786539918       ,50.8091736981       ,4.16023812132       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.56                ,50.1626064147       ,65.2734687193       ,65.5532719594       ,50.3860218209       ,3.51586182758E-10   ,7.21931685095E-10   ,3.51586182758E-10   ,7.21931685095E-10   ,-6.26642745468E-05  ,-0.000166313152256  ,-0.000190850279116  ,-5.14808798605E-05  ,3.72794196913       ,51.5756916417       ,50.806466613        ,4.15991621691       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.57                ,50.1641776017       ,65.2708155219       ,65.549854712        ,50.386780385        ,3.50602095661E-10   ,7.19876733614E-10   ,3.50602095661E-10   ,7.19876733614E-10   ,-6.17915779003E-05  ,-0.000163934882314  ,-0.000188141894678  ,-5.07371104608E-05  ,3.7274736511        ,51.5727308023       ,50.8037609709       ,4.1595947007        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.58                ,50.1657306301       ,65.2681608488       ,65.5464369035       ,50.3875227001       ,3.496099312E-10     ,7.17805528968E-10   ,3.496099312E-10     ,7.17805528968E-10   ,-6.2354453083E-05   ,-0.000165367051352  ,-0.000189806697465  ,-5.11726761816E-05  ,3.72700561924       ,51.5697716085       ,50.8010565234       ,4.15927350781       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.59                ,50.1672655464       ,65.2655047074       ,65.5430185457       ,50.3882488369       ,3.48632410615E-10   ,7.15765643168E-10   ,3.48632410615E-10   ,7.15765643168E-10   ,-6.14701746647E-05  ,-0.00016296100152   ,-0.000187065842824  ,-5.0420402269E-05   ,3.72653792531       ,51.5668141615       ,50.7983534557       ,4.15895266352       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
